Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2021-05-18,-0.011245557363283254,-0.011653058569779051,-0.01155561601889965,-0.017434983944335847,-0.008565202025616725,-0.010571493750784478,0.0018029458511532592
2021-05-19,-0.0012816612295534213,-0.000148514828115065,0.003991287779362862,0.011711422159240481,0.002473921671860113,0.0035676207380404,-0.02493638386588848
2021-05-20,0.02101203278268038,0.004913709794237331,0.01560644723229232,0.016008208160552373,0.013820346588012233,0.038870970702008734,0.04138712802336375
2021-05-21,-0.014767114572677875,-0.013732853548741542,-0.005557224271512173,-0.007469985776512256,-0.005314930486293834,0.02595369462182706,-0.010054917128925145
2021-05-24,0.013314282590648041,0.013084215261017773,0.029165749593302204,0.02656284695066624,0.022882254485049547,0.04137280851566416,0.0440022264046771
2021-05-25,-0.0015735310789938284,0.004332851226203749,0.0007751618238274194,0.009734194830561815,0.003748301927304798,0.0022897613008048268,-0.002885668382965889
2021-05-26,-0.0003941877810421657,0.0018747562447005706,0.0073807967499675,-0.0003967200596693976,-0.0009135807449069944,0.0033391779589204695,0.023879957500782645
2021-05-27,-0.012376675958711947,-0.010734558114025683,-0.007406607381749142,0.015534450291326607,-0.00866850096630345,-0.013503170951499888,0.018929840154243704
2021-05-28,-0.005347958082754567,-0.0021794289420000723,-0.002467582979192695,-0.012080987538928167,0.0014840684258572434,0.048844363550390346,-0.008924522802159496
2021-06-01,-0.0026483449743973653,-0.0013714148069622345,0.010323228870783296,0.0012166035176803813,-0.009131595782725044,0.0012312567352745774,-0.002111268599623961
2021-06-02,0.006276157478871003,0.004765962837133042,-0.004447457586819414,6.083569176773551e-05,-0.0004041978865125806,0.0315871027511081,-0.030100952337768105
2021-06-03,-0.012154086108769335,-0.014526941142032901,-0.009706560910642592,-0.009448394941843352,-0.006429492676973458,0.011413615787530196,-0.05334476431283097
2021-06-04,0.019021968279761436,0.006027657821926935,0.019590493023027733,0.013219102168172459,0.02067471436640722,0.03585778804820783,0.045754470575515516
2021-06-07,7.958198567248331e-05,-0.0025606925929613222,0.0036472755923449007,0.018858684348076027,0.01204199014140106,0.0023182033516100375,0.010149431698305733
2021-06-08,0.006671983314974872,0.020669153552085318,-0.0016068235372174167,-0.008616054425150454,-0.004885524164023325,-0.009194498147751418,-0.002544921741878703
2021-06-09,0.003077076422916214,0.005220349302289318,0.0039609821131667555,-0.010279301410494712,0.004038514254902648,-0.005428783175745022,-0.007968981371759054
2021-06-10,-0.008023226025550612,0.02087684594544914,0.011291828585937802,0.006692048425266162,0.014393323626965104,0.0038451863694013433,0.018938501740255687
2021-06-11,0.009832702670630189,-0.0008418265339896758,-0.002024507125009012,-0.0036095094699203356,0.0025268176018224953,0.022970128487198593,-0.0003770180312155924
2021-06-14,0.0245777992644145,0.011067127216432215,0.007698844885219769,0.016633289103303417,0.007755255738819855,0.010854971366465849,0.012789221849023313
2021-06-15,-0.006437669764979059,-0.0002186996793457352,-0.008379143687148649,-5.8998919844843734e-05,-0.005887210403353271,-0.012778102962191284,-0.029675082579620482
2021-06-16,0.0039336107120659936,0.0094941835711142,-0.005328605917763296,-0.0168376046596187,-0.0037930779535886305,0.0012223559379265225,0.009193155632698069
2021-06-17,0.012601102445366275,0.02166464377780497,0.008039868197295075,0.01640097964049314,0.013676227331804736,0.04755689885616232,0.019392614586788648
2021-06-18,-0.010091673267868861,-0.0006706583139327593,-0.013409337333410987,-0.02035608943795586,-0.005634498958726142,-0.0009912481416658458,0.010882243306208572
2021-06-21,0.014103979380750475,-0.009446804682075038,0.014166006848024049,0.007977746986921108,0.012334925686937614,-0.011347175550032618,-0.003978800587379094
2021-06-22,0.012698452890385736,0.01490466106187549,0.004252453485494412,0.0202836140520799,0.010965936717759028,0.024935712405723898,0.004638983624973836
2021-06-23,-0.0020900070021310224,-0.0004621896804161141,-0.0016635573351591049,0.004601357509330217,-0.0009038361048642196,0.009027513129506781,0.052684766182075515
2021-06-24,-0.002168966278282225,-0.015622946391951387,0.0030541918277362523,0.007604424017799483,0.005352863711213018,0.007779186192877319,0.035411302984154513
2021-06-25,-0.0022487770478069047,-0.013806561613952328,6.945184908335733e-05,-0.005274265574046089,-0.006262035454508208,-0.009086022575700459,-0.011694312026312326
2021-06-28,0.012546151498633806,0.012474089136242261,0.00022454119753279045,0.04180229181001782,0.013961372082536005,0.05012908190121079,0.025079265670402195
2021-06-29,0.011500328458031284,0.0012340341405479016,-0.002150553969946234,-0.010544351736804458,0.009973276125916586,0.0020887796393918023,-0.011557681931349095
2021-06-30,0.004620995998941391,-0.0023143032508132766,-0.0014965592914104597,-0.01187873384640259,-0.001842331153354304,-0.0012106966283297327,-0.0015570796861551495
2021-07-01,0.0022632954894448165,-0.0020900020900020966,0.002907757184192228,0.019211332709305307,0.0025841179469108244,0.010473373866875413,-0.0026188230779432553
2021-07-02,0.019596439316678538,0.022723749230608936,0.022973598411156315,0.000874743788767951,0.022275462001837276,0.01360590608556711,0.0014456370513082906
2021-07-06,0.014718540735358943,0.04692710742205475,0.007444618741644371,-0.005412879119621294,3.5770337065033075e-05,0.010323575549904485,-0.028457809785947363
2021-07-07,0.017955281651174326,0.005669564076709488,0.002250616648845183,-0.006491519925174494,0.008175458083921283,-0.015786024273005128,-0.022635628571399224
2021-07-08,-0.009199891806742966,0.009422227593882448,-0.011306639560964338,-0.013809132257404988,-0.00896632555440191,-0.023021879921405475,0.012658037290573354
2021-07-09,0.013054784062094926,-0.003234704202571881,0.0037946119745806417,0.013800057643355013,0.001874409957751233,0.007410675341398054,0.006341837079579582
2021-07-12,-0.004203318770659825,-0.00021234814297510507,0.011607883753853354,0.007819256386839335,-0.002230973196127417,0.023054746250481317,0.043762819403298625
2021-07-13,0.007889194217566509,-0.011076947823728478,0.0028823784462697066,-0.0030297221596377044,0.013198031456782333,-0.012797348413714604,-0.025025526817094024
2021-07-14,0.024100576137738194,0.0011747744165069296,0.007032282364141551,-0.012667359280706392,0.005445380026431801,-0.02017292317771946,-0.02267626253562338
2021-07-15,-0.004492069712723756,-0.013711143174944485,-0.009607211494221723,-0.009118824211825305,-0.005239215030876321,-0.04411197660788513,-0.004254796226577984
2021-07-16,-0.01407607424780466,-0.01585423166667721,-0.0002755848592101984,-0.009580352624908972,-0.0009960723901424329,-0.04245700227869054,-0.009806316575730611
2021-07-19,-0.02691446341365089,-0.006727030092302577,-0.018839024436938745,-0.012340150656977467,-0.013321256732057196,0.03407050083312013,0.003104482057777691
2021-07-20,0.025974143001194827,0.0066486136498793424,0.013096210039273304,0.013978375762320194,0.008338852553545273,-0.008932462428086985,0.02209778342837665
2021-07-21,-0.005131606260238342,0.003361110852517335,0.010613320750031852,0.013375892336057627,0.007446525842571994,0.04287539518025674,-0.007888019850240235
2021-07-22,0.009628515210670319,0.01473563589596627,0.00684021366304588,0.014325668097518784,0.01684454822309389,0.009479600018555745,-0.009202007847976312
2021-07-23,0.011988976923218875,0.005115384934792244,0.03576913062096776,0.05296277255852311,0.012336666691432407,-0.0018370797408125972,-0.009056424875986235
2021-07-26,0.002894666936277712,0.01180863619816197,0.007668336106737339,0.0072202871696240845,-0.0021405216712346853,-0.013498243991793224,0.022133069927244398
2021-07-27,-0.01490037175018033,-0.019846876786293155,-0.015928743799436873,-0.012484498013086709,-0.00868353205902117,-0.004457371541922939,-0.01952494819687267
2021-07-28,-0.012195994716220904,0.0010837371680696428,0.03179706296461626,0.014871864942868296,-0.0011168892232149563,0.015358234563412676,0.0034120354402995545
2021-07-29,0.004552277990743869,-0.008373940689987869,-0.0023258111681893068,-0.040077288157938096,0.0009784539474231302,0.008152368091931761,0.04694118807423009
2021-07-30,0.001510585383543983,-0.07564890713277761,-0.00774052357226418,-0.005637421989310609,-0.005549784758946519,-0.00829004209046369,0.014541928508582602
2021-08-02,-0.002330824711421209,0.0011690369463182027,0.0009499764704108404,-0.012208647371060755,-0.00031617977320363977,0.012872501391458346,0.032697928666004294
2021-08-03,0.012644128978291036,0.01043374884144277,0.005750579153574353,-0.002017582779052285,0.00807532783807896,0.003291155193440476,9.862621233192037e-05
2021-08-04,-0.0027822648066819777,-0.0034222398904129037,-0.0037195784288726053,0.021865592556936653,-0.0021245003158458786,0.023164345784438156,0.001662548831768751
2021-08-05,0.0007485595262481937,0.006340362999381677,0.00833315021428338,0.011283759436446106,0.010505795896380343,0.017904365654221932,0.005218642492307302
2021-08-06,-0.004766993918711049,-0.009197334693852421,-0.0037652790146726067,0.0014878159331546126,-0.00020757633910306605,-0.013131633799756015,-0.021731523084098203
2021-08-09,-0.0003422603752222253,-0.0009177334401756498,0.008652545660766453,-0.00522694914664823,-0.0039035523312790366,-0.0034862616977268113,0.020969779282746792
2021-08-10,-0.003354016147595562,-0.006340816609805455,-0.0007740041579126222,-0.0013272974259616044,-0.006554966792672978,-0.017688973498284022,-0.005281893495678203
2021-08-11,0.0017856032903280639,-0.008603643493863333,-0.0038594112269630942,-0.0032399972473396987,0.0017807123868680552,-0.011888016062419293,-0.0030563570472872392
2021-08-12,0.020773510313027987,0.003459810192938395,0.006714179433888301,0.007473345611324733,0.009966759040139994,0.010457433247819337,0.020386528392057013
2021-08-13,0.0014105231155301379,-0.0028848279463596915,0.0038885582012064823,0.0014613101803451212,0.010489523505462506,0.014217590261793367,-0.007033557040174165
2021-08-16,0.013547779741649446,0.0015239472057770875,0.0042257029619798825,0.009306726217158001,0.005975642789810776,-0.01178924099185441,-0.04322549735370618
2021-08-17,-0.006154085160730904,-0.01728702615047184,-0.011915306749793575,-0.02212467904405746,-0.005159163422802315,-0.02466144628777478,-0.02981764971635037
2021-08-18,-0.02550102183299674,-0.012566487390164305,-0.008872058919054071,-0.008369319542521625,-0.006119383739666473,-0.0214824052347532,0.03497015710402862
2021-08-19,0.002323231643623913,-0.0042078187123096855,0.0017051297690986456,-0.0009284661401897099,0.02077498883718132,0.03981082026248184,-0.022525688289902868
2021-08-20,0.010156588373367859,0.003827154714335368,0.012894609545671232,0.011967903938735258,0.02557566400277289,0.05141920775424769,0.010082056516856452
2021-08-23,0.010257301129582563,0.02060035500127988,0.01900601292860249,0.011074835935805716,0.0009526131411499161,0.054861978095691155,0.03827951753459824
2021-08-24,-0.0006012733756900479,0.012220318769066596,0.008711535960120198,0.005944701108371531,-0.006663505053556507,-0.007514709638841932,0.0031006472789956163
2021-08-25,-0.008421429158691818,-0.0019965141547840792,0.005787084811570642,0.00787948340316813,-0.0020153918251153424,0.01927236279717004,0.0038250458739308435
2021-08-26,-0.005527077263295488,0.005098257262930783,-0.004493576096314844,-0.010885239649433442,-0.009668627055377632,-0.006527278408997472,-0.014116975997208181
2021-08-27,0.007184632892666354,0.01014175672465778,0.018124073594465884,0.022641192500908458,0.0021062045518414063,0.02573818725404009,0.015346011908018209
2021-08-30,0.030416879536332875,0.021476998866989616,0.00407282582660029,0.021549506218022874,0.012912233897826253,0.00229725408841297,0.026674352644943333
2021-08-31,-0.008424420007668298,0.01438520002272603,0.0007398218894496544,-0.0033627054968735637,-0.005632743183276001,-0.013181063239797508,0.006580834075438302
2021-09-01,0.004478549074872884,0.0023654092095504176,0.003579949349086009,0.007037853941789907,-0.0001654410356923819,0.0025016590632669367,-0.0022155233598405433
2021-09-02,0.0074748338140069315,-0.004564478889317991,-0.01328014030551028,-0.017720111264822647,-0.00225318240767558,-0.0020051570916481687,-0.002315788147756681
2021-09-03,0.004230690860586694,0.004311086264728647,0.0031577878177033725,0.0026114162894907977,-3.2916025435203444e-05,0.019958976491279756,0.0016111325842673718
2021-09-07,0.015489389272990595,0.008982024369138308,0.0037638238780883793,0.015733709530912687,-0.0031879115756010545,-0.00792365723270927,0.02637783858939624
2021-09-08,-0.010083926816988664,0.004619174430729789,-0.0040859209962148535,-0.0120622773828859,9.980566381306843e-05,-0.014252951856773,0.0012617502122473923
2021-09-09,-0.006705006711355321,-0.011726004336084506,-0.0010437122493466289,0.001138818561276178,-0.009859731125478444,-0.0072520208365223215,0.001313231087076927
2021-09-10,-0.03310174361361329,-0.004308001431212238,-0.018566041489214702,0.0018254886548747518,-0.005180855287003627,0.013572726678816815,-0.024627038366134335
2021-09-13,0.0038931192705311535,-0.0034532897607970625,0.010338689297645365,-0.005756684679826152,0.004328350616213061,-0.014503296532295429,0.00914066245943812
2021-09-14,-0.009561794212127883,-0.002073980962099431,0.0014894980121471502,5.301673817670327e-05,0.009428121424359226,0.004062979285173407,0.0020053498586631857
2021-09-15,0.006143866580556878,0.007475391332653958,0.013224080294270468,-0.006931591448698482,0.016778497257160963,0.004451123363817366,0.015231899000174076
2021-09-16,-0.0016104670816018407,0.0035819053548502566,-0.005673994271040428,-0.0023001990012674334,0.001312321096120117,-0.004431398661699837,0.0015347617076681974
2021-09-17,-0.018347969450200674,-0.007373319866162298,-0.019567030911319394,-0.022355637139822027,-0.017528395666870922,-0.015376209555134412,0.0033025333532406
2021-09-20,-0.02136093263098715,-0.03084174438431353,-0.014776281331305485,-0.024731221424566963,-0.018574807699233364,-0.035936052009105546,-0.03860484330594227
2021-09-21,0.003427490917870868,-0.0036057473697842513,0.002259943022862698,0.005004227042644693,0.0016989583173037115,0.006299236407361297,0.012613531089680885
2021-09-22,0.01687273177447901,0.01089234819407503,0.00899426976457618,-0.03991827713638896,0.012822310177287743,0.032712001045744676,0.0169871810945057
2021-09-23,0.006719283802237186,0.01063594079605279,0.006647213387383166,0.008012554824748053,0.0032824920252636502,0.02465699938688748,0.00226081461648886
2021-09-24,0.0006130670684088013,0.0027868730462519142,0.007074401767189542,0.02023355311469932,-0.0007011426870828785,-0.017836327039854494,0.027533059916662994
2021-09-27,-0.010550442464506982,-0.005756835077931344,-0.008037060071487856,0.001756488340880491,-0.017304095876806813,-0.01906611286452553,0.02191406322043732
2021-09-28,-0.023801060219075798,-0.0263784679831095,-0.0371585831740191,-0.03656879259944523,-0.036203642488021104,-0.04436750680940427,-0.01743835612317879
2021-09-29,0.006482663698933688,-0.004475351789266391,-0.010870126622193999,-0.0030529536172800853,0.0016929598961972214,-0.00879259168422386,0.004822778775393388
2021-09-30,-0.009311500310795529,-0.0048710792439015105,-0.005042818958470918,-0.0006477268744433662,-0.007324095257509211,0.009699159484433117,-0.0074618094773734045
2021-10-01,0.00812703052872421,-0.0005418778291703674,0.021447554868487817,0.010666055011450792,0.02546831583789655,0.0012550933094477301,-0.00033528879108346565
2021-10-04,-0.024605742179902634,-0.028471678341373097,-0.021117890230102576,-0.04891970523574041,-0.020719259116443345,-0.0486934889665267,0.008139621398127517
