Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2022-06-08,145.0482940673828,121.18000030517578,116.23332214355467,195.10888671875,262.19732666015625,18.61804962158203,241.86666870117188
2022-06-09,139.8329620361328,116.1500015258789,113.89418029785156,182.5672912597656,256.7479858398437,18.01900863647461,239.7066650390625
2022-06-10,134.43141174316406,109.6500015258789,110.25028228759766,174.2029571533203,245.30638122558597,16.946739196777344,232.22999572753903
2022-06-13,129.28475952148438,103.66999816894533,105.52037811279295,162.9810028076172,234.9022674560547,15.621867179870604,215.73666381835935
2022-06-14,130.1474151611328,102.30999755859376,105.8407211303711,162.45513916015625,237.06451416015625,15.810564041137695,220.88999938964844
2022-06-15,132.7648468017578,107.66999816894533,108.86473846435548,168.03138732910156,244.11370849609372,16.500450134277344,233.0
2022-06-16,127.50052642822266,103.66000366210938,105.16432189941406,159.61740112304688,237.5299224853516,15.575939178466797,213.1000061035156
2022-06-17,128.9710235595703,106.22000122070312,106.26521301269533,162.46505737304688,240.1285552978516,15.854491233825684,216.75999450683597
2022-06-21,133.1962127685547,108.68000030517578,110.62964630126952,155.8271484375,246.0335998535156,16.53938865661621,237.0366668701172
2022-06-22,132.68646240234375,108.9499969482422,110.5736083984375,154.6365203857422,245.442138671875,16.333717346191406,236.086669921875
2022-06-23,135.54896545410156,112.44000244140624,111.32192993164062,157.51390075683594,250.99810791015625,16.198932647705078,235.07000732421875
2022-06-24,138.8722686767578,116.45999908447266,117.00791931152344,168.8350830078125,259.5697021484375,17.098487854003906,245.7066650390625
2022-06-27,138.8722686767578,113.22000122070312,114.88399505615234,168.17030334472656,256.844970703125,16.841899871826172,244.9199981689453
2022-06-28,134.73532104492188,107.4000015258789,111.08934783935548,159.4288787841797,248.6904144287109,15.956327438354492,232.663330078125
2022-06-29,136.49008178710938,108.91999816894533,110.78585815429688,162.66351318359375,252.35557556152344,15.517035484313965,228.4900054931641
2022-06-30,134.02944946289062,106.20999908447266,108.06980895996094,159.99444580078125,249.0297393798828,15.134652137756348,224.47332763671875
2022-07-01,136.1959991455078,109.55999755859376,107.84616088867188,158.783935546875,251.69618225097656,14.49967098236084,227.26333618164065
2022-07-05,138.7742156982422,113.5,112.33455657958984,166.8804168701172,254.86685180664065,14.93996238708496,233.0666656494141
2022-07-06,140.10748291015625,114.33000183105467,113.63282012939452,168.44810485839844,258.12481689453125,15.105695724487305,231.73333740234372
2022-07-07,143.46995544433594,116.33000183105467,117.8093032836914,170.84927368164062,260.248291015625,15.832526206970217,244.5433349609375
2022-07-08,144.14637756347656,115.54000091552734,118.37513732910156,169.54946899414062,259.53082275390625,15.812559127807615,250.76333618164065
2022-07-11,142.0190887451172,111.75,114.72826385498048,161.6117401123047,256.4764709472656,15.127662658691406,234.3433380126953
2022-07-12,142.98959350585938,109.22000122070312,113.08584594726562,161.99871826171875,245.9657287597656,15.05777359008789,233.07000732421875
2022-07-13,142.62689208984375,110.4000015258789,110.44070434570312,162.21701049804688,245.0446014404297,15.139638900756836,237.0399932861328
2022-07-14,145.5482177734375,110.62999725341795,109.4627914428711,156.81936645507812,246.36329650878903,15.347307205200195,238.31333923339844
2022-07-15,147.2147979736328,113.5500030517578,110.86123657226562,163.41758728027344,248.92306518554688,15.73668098449707,240.0666656494141
2022-07-18,144.17578125,113.76000213623048,108.13626098632812,165.92788696289062,246.5280914306641,16.075136184692383,240.54666137695312
2022-07-19,148.02847290039062,118.20999908447266,112.87706756591795,174.41131591796875,251.64773559570312,16.964706420898438,245.52999877929688
2022-07-20,150.02830505371094,122.7699966430664,112.9663314819336,181.6643829345703,254.30455017089844,17.778392791748047,247.5
2022-07-21,152.29286193847656,124.62999725341795,113.40271759033205,181.7437896728516,256.7964782714844,18.0210018157959,271.7066650390625
2022-07-22,151.05764770507812,122.41999816894533,107.0155258178711,167.95199584960938,252.45248413085935,17.291179656982422,272.24334716796875
2022-07-25,149.94007873535156,121.13999938964844,106.62871551513672,165.3523712158203,250.96897888183597,16.996654510498047,268.4333190917969
2022-07-26,148.6166229248047,114.80999755859376,104.15911102294922,157.91079711914062,244.2494659423828,16.50644302368164,258.8599853515625
2022-07-27,153.70452880859375,120.97000122070312,112.13321685791016,168.2595977783203,260.5780029296875,17.761425018310547,274.82000732421875
2022-07-28,154.25347900390625,122.27999877929688,113.2837142944336,159.46859741210938,268.0150756835937,17.955110549926758,280.8999938964844
2022-07-29,159.31195068359375,134.9499969482422,115.36649322509766,157.8612060546875,272.21356201171875,18.133825302124023,297.1499938964844
2022-08-01,158.3316650390625,135.38999938964844,113.91846466064452,158.68472290039062,269.5665588378906,18.411378860473636,297.27667236328125
2022-08-02,156.8611297607422,134.16000366210938,114.1862564086914,158.9427032470703,266.47332763671875,18.496240615844727,300.586669921875
2022-08-03,162.8607177734375,139.52000427246094,117.11207580566406,167.48565673828125,273.8910217285156,18.86265182495117,307.39666748046875
2022-08-04,162.54702758789062,142.57000732421875,117.22117614746094,169.2418670654297,275.0351867675781,19.18413543701172,308.6333312988281
2022-08-05,162.3212127685547,140.8000030517578,116.507080078125,165.80880737304688,274.3176574707031,18.95849609375,288.1700134277344
2022-08-08,161.85000610351562,139.41000366210938,116.33847045898438,168.9243621826172,271.8064270019531,17.764419555664062,290.42333984375
2022-08-09,161.8991241455078,137.8300018310547,115.6739501953125,167.2177734375,273.7261962890625,17.058555603027344,283.3333435058594
2022-08-10,166.1399688720703,142.69000244140625,118.7187957763672,176.95135498046875,280.3778686523437,18.06793212890625,294.3566589355469
2022-08-11,165.40371704101562,140.63999938964844,117.8658447265625,176.10800170898438,278.3028259277344,17.913177490234375,286.6300048828125
2022-08-12,168.94757080078125,143.5500030517578,120.68256378173828,179.0945587158203,283.0442810058594,18.67894554138184,300.0299987792969
2022-08-15,170.017578125,143.17999267578125,121.07927703857422,179.48153686523438,284.5569763183594,19.00142478942871,309.32000732421875
2022-08-16,169.86053466796875,144.77999877929688,120.702392578125,178.0725860595703,283.8199768066406,18.84867477416992,306.5633239746094
2022-08-17,171.3527069091797,142.10000610351562,118.57001495361328,173.4885711669922,283.0718078613281,18.30554962158203,303.9966735839844
2022-08-18,170.95999145507812,142.3000030517578,119.18492889404295,173.30003356933594,281.95440673828125,18.742847442626957,302.8699951171875
2022-08-19,168.37820434570312,138.22999572753906,116.24920654296876,166.6522216796875,278.0481872558594,17.820329666137695,296.6666564941406
2022-08-22,164.5005645751953,133.22000122070312,113.30355072021484,161.78041076660156,269.885986328125,17.006633758544922,289.913330078125
2022-08-23,164.166748046875,133.6199951171875,112.92666625976562,159.8555145263672,268.6131286621094,17.153398513793945,296.4533386230469
2022-08-24,164.46128845214844,133.8000030517578,112.75804901123048,161.98880004882812,267.98150634765625,17.194337844848633,297.0966796875
2022-08-25,166.9154815673828,137.27999877929688,115.69379425048828,167.46578979492188,270.95489501953125,17.88422966003418,296.07000732421875
2022-08-26,160.6229248046875,130.75,109.43550872802734,160.5203399658203,260.4995422363281,16.233884811401367,288.0899963378906
2022-08-29,158.42393493652344,129.7899932861328,108.52305603027344,157.9306182861328,257.7205505371094,15.77561855316162,284.82000732421875
2022-08-30,155.99917602539062,128.72999572753906,108.04698944091795,155.93630981445312,255.5245056152344,15.443151473999023,277.70001220703125
2022-08-31,154.34014892578125,126.7699966430664,107.33289337158205,161.66136169433594,254.0669708251953,15.06975555419922,275.6099853515625
2022-09-01,155.0666046142578,127.81999969482422,108.8404312133789,164.07244873046875,253.0272521972656,13.914613723754885,277.1600036621094
2022-09-02,152.9559783935547,127.51000213623048,106.9659194946289,159.0717010498047,248.81016540527344,13.625077247619627,270.2099914550781
2022-09-06,151.69940185546875,126.11000061035156,105.9344482421875,157.30555725097656,246.0796813964844,13.44337272644043,274.4200134277344
2022-09-07,153.1031951904297,129.47999572753906,108.55280303955078,159.14111328125,250.7826690673828,13.696038246154783,283.70001220703125
2022-09-08,151.6306915283203,129.82000732421875,107.49158477783205,160.7981414794922,251.2004852294922,13.971677780151367,289.260009765625
2022-09-09,154.48739624023438,133.27000427246094,109.74298095703124,167.83294677734375,256.9722900390625,14.368159294128418,299.67999267578125
2022-09-12,160.43637084960938,136.4499969482422,109.95125579833984,167.64443969726562,259.1003112792969,14.486002922058104,304.4200134277344
2022-09-13,151.02203369140625,126.81999969482422,103.4648666381836,151.9376678466797,244.85536193847656,13.113801956176758,292.1300048828125
2022-09-14,152.46510314941406,128.5500030517578,104.13929748535156,150.2906036376953,245.0788726806641,13.110806465148926,302.6099853515625
2022-09-15,149.57896423339844,126.27999877929688,102.06643676757812,148.3855438232422,238.4325256347656,12.912067413330078,303.75
2022-09-16,147.93959045410156,123.52999877929688,101.95732879638672,145.1509552001953,237.8106384277344,13.180715560913086,303.3500061035156
2022-09-19,151.65029907226562,124.66000366210938,102.22511291503906,146.8674774169922,237.5968780517578,13.364473342895508,309.07000732421875
2022-09-20,154.02597045898438,122.19000244140624,100.3109359741211,144.9524688720703,235.58546447753903,13.158743858337402,308.7300109863281
2022-09-21,150.90423583984375,118.54000091552734,98.4661865234375,141.0133819580078,232.1845550537109,13.243634223937988,300.79998779296875
2022-09-22,149.9422149658203,117.30999755859376,99.31912231445312,141.7079620361328,234.15708923339844,12.544548034667969,288.5899963378906
2022-09-23,147.6744842529297,113.77999877929688,97.93059539794922,139.31671142578125,231.18374633789065,12.499608993530272,275.3299865722656
2022-09-26,148.00831604003906,115.1500015258789,97.3652801513672,135.30816650390625,230.7270355224609,12.211986541748049,276.010009765625
2022-09-27,148.9801483154297,114.41000366210938,96.70076751708984,133.353515625,229.7165069580078,12.39674472808838,282.94000244140625
2022-09-28,147.0953369140625,118.01000213623048,99.22987365722656,140.5074005126953,234.24459838867188,12.719321250915527,287.8099975585937
2022-09-29,139.8701171875,114.8000030517578,96.62141418457033,135.34786987304688,230.77561950683597,12.20399570465088,268.2099914550781
